sample_id,collection_date,dilution,name,site_name,sewershed_pop,N_Gene_num_wells,N_Gene_gc_g_dry_weight,N_Gene_gc_g_dry_weight_lci,N_Gene_gc_g_dry_weight_uci,N_Gene_gc_g_dry_weight_pmmov,N_Gene_gc_g_dry_weight_pmmov_lci,N_Gene_gc_g_dry_weight_pmmov_uci,N_Gene_gc_g_dry_weight_trimmed5,N_Gene_gc_g_dry_weight_trimmed5_pmmov
"47-220919","2022-09-19",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,141248.3321111111,124446.81588888887,157007.74722222218,0.00016397690558908227,0.0001374184860766947,0.00019053532510146984,114814.2322437034,0.00018593581301692294
"47-220921","2022-09-21",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,146541.6998368159,117224.16663880595,166774.25623880595,0.00048704711307286753,0.00036374608103541847,0.0006103481451103166,135335.7116422168,0.00018593581301692294
"47-220922","2022-09-22",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,32283.75732473118,25109.062916129034,39224.70153978495,0.00017761482096165433,0.00012028119736995443,0.0002349484445533542,109440.16436821646,0.0001548143190222832
"47-220926","2022-09-26",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,118217.10297872337,106395.92434609927,130039.35035460992,0.00012285123051611297,0.0001081609389978451,0.00013754152203438084,98729.84672217799,0.00014901766033059488
"47-220927","2022-09-27",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,68855.05801481483,58306.709728395064,83871.79433086421,0.00011586746141091916,0.00007412575238010291,0.00015760917044173542,90275.19164654515,0.00014901766033059488
"47-220928","2022-09-28",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,109117.37917299577,96967.72128945147,122243.06034767932,0.00014658692951401736,0.0001203113746961582,0.00017286248433187652,106729.20663451466,0.00017549066993599087
"47-221004","2022-10-04",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,92853.13775182483,81393.74076885646,106248.33121167884,0.00025703384977784227,0.00020549018867104904,0.00030857751088463547,154220.23718818373,0.00029061358899714127
"47-221005","2022-10-05",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,335278.14420512813,305917.61764102563,365985.74810256413,0.0004682199876995641,0.0004087144051628743,0.0005277255702362539,161971.61783540432,0.00029061358899714127
"47-221007","2022-10-07",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,260690.1946397306,243649.46672053868,277733.183030303,0.0007770911650859902,0.0005915666473232463,0.000962615682848734,156550.20402834736,0.0002818105008173419
"47-221010","2022-10-10",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,116107.2796934866,89011.49425287358,142222.22222222225,0.00012017766497461929,0.0000898443337885542,0.00015051099616068437,146424.71993277175,0.0002501759525850853
"47-221011","2022-10-11",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,52704.17753659674,46758.00261072261,59134.78789370629,0.00005080499816019156,0.000038336228000190275,0.00006327376832019286,78002.6396078751,0.0001260461617795146
"47-221013","2022-10-13",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,62476.685465098046,53140.980592941174,72847.2466572549,0.0001621302050810726,0.00012620499542036456,0.00019805541474178062,59933.65578947885,0.00011403728276431526
"47-221018","2022-10-18",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,4,55423.953665040644,45452.31950569105,67017.91964878047,0.000095830615282852,0.00006660540952411589,0.0001250558210415881,59933.65578947885,0.0001280214627997997
"47-221019","2022-10-19",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,61900.32823829786,54021.91649361701,70511.16862411347,0.00012610356803547453,0.00010508736839651312,0.00014711976767443595,67209.90653178889,0.0001280214627997997
"47-221021","2022-10-21",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,77252.70589197079,61689.1587192214,93177.1920973236,0.000257877630133562,0.00011968799058443563,0.00039606726968268845,71442.2899616451,0.00012939337468572204
"47-221025","2022-10-25",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,90005.36190394266,80294.42790537635,100470.38909247312,0.00004592734542233569,0.000037651787166893994,0.000054202903677777384,80810.63451686004,0.00016492031633726754
"47-221026","2022-10-26",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,75173.83575466667,66329.46650666666,84773.14631466666,0.00016624594073883964,0.00013871767404973124,0.00019377420742794805,93317.25877797505,0.00020884500370329674
"47-221027","2022-10-27",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,112693.70853801169,100033.78797660819,124348.15522807016,0.00020241144023748852,0.00017280556243267148,0.00023201731804230557,92624.30206554034,0.00018673135294602474
"47-221101","2022-11-01",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,156597.75239344267,140010.83374863392,171014.76493989074,0.00031056027016730957,0.00027029125124806535,0.0003508292890865538,107289.76174835309,0.00019464687656491636
"47-221102","2022-11-02",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,72094.08588717948,63612.0576102564,81300.11191794871,0.00019153667786174608,0.0001486604839578144,0.00023441287176567777,127894.2745932336,0.00021576599517482515
"47-221104","2022-11-04",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,134001.74095238093,114139.4751238095,153724.1436190476,0.00018999251159551443,0.00010725587470202437,0.0002727291484890045,141134.76892730634,0.00023359573805754064
"47-221108","2022-11-08",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,136987.37428930818,125492.20387421384,148483.64820125786,0.0002533498674252408,0.00022577980483988268,0.0002809199300105989,121905.52261453129,0.0002116263522941671
"47-221109","2022-11-09",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,152415.1915402299,138779.35889655174,166334.7002605364,0.00025590066888563507,0.0002258034978704328,0.0002859978399008374,141134.76892730634,0.00023308101596879673
"47-221110","2022-11-10",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,94727.45260190476,72573.52102095238,113512.27533714284,0.00015438647419742022,0.00010387775219977536,0.00020489519619506507,152704.73667127328,0.0002610750883706211
"47-221115","2022-11-15",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,168711.64418428182,151981.86033604335,187410.41144715445,0.0002739747288009874,0.00023182575615724927,0.00031612370144472557,142666.7390192817,0.0002841586211498397
"47-221116","2022-11-16",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,178868.711,144538.32308333332,209744.1355,0.0003226004657628965,0.00021270960792803853,0.00043249132359775446,151484.57883920506,0.0003157958950471129
"47-221118","2022-11-18",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,106873.38133333335,85010.18258823529,126173.72062745097,0.0003508124905774547,0.0002441845295668951,0.00045744045158801425,155270.74731070263,0.0003157958950471129
"47-221122","2022-11-22",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,563048.0849964911,535676.0125754386,596968.854905263,0.0008404967593661126,0.0006914633848970468,0.0009895301338351784,281138.9148492753,0.00040159700474321045
"47-221123","2022-11-23",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,118231.88674782607,97924.29606956521,139155.4017391304,0.00025065026037646273,0.00020004783789448724,0.00030125268285843826,324708.4961376914,0.0005492413713384808
"47-221129","2022-11-29",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,546316.1468,501608.4034666666,589571.8892000001,0.0005313780578892802,0.00047704723056985566,0.0005857088852087047,406601.6490722545,0.0006119919504109076
"47-221130","2022-11-30",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,309577.4548652482,290627.959716312,328331.5077446808,0.0007655335655487076,0.0006397200127725113,0.0008913471183249038,406601.6490722545,0.000606811020772874
"47-221206","2022-12-06",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,363911.3455515152,322952.5017212121,413976.35723636363,0.0005390642277947351,0.0003969102486979227,0.0006812182068915475,406601.6490722545,0.000617797265508265
"47-221207","2022-12-07",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,615453.1448888889,586884.1504761905,644983.0191746032,0.0007499907766346071,0.0006408971054670521,0.0008590844478021621,295706.3243809453,0.000617797265508265
"47-221209","2022-12-09",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,210851.1796475096,191040.71135632184,230883.45587739462,0.0005643367920954527,0.0004917850014423568,0.0006368885827485487,279666.9398185271,0.0005865280125851289
"47-221213","2022-12-13",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,213630.17272607255,198371.81169636967,228890.42217821782,0.0003932070675269469,0.0003443231701507253,0.00044209096490316845,284681.86331336736,0.0006491853329959495
"47-221214","2022-12-14",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,261459.3011779935,241486.53390291255,288687.12885436893,0.0006561830178651989,0.0005567724855435639,0.0007555935501868339,269774.9821927985,0.0006491853329959495
"47-221216","2022-12-16",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,378956.116036036,348425.23805405403,403239.5165405405,0.000727036189027197,0.000635592425011956,0.000818479953042438,324883.62996278633,0.0007928378227976272
"47-221221","2022-12-21",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,334235.4726743295,306978.1014559387,362197.2329195402,0.000995294261500486,0.0008639520809716265,0.0011266364420293457,377162.237578724,0.000978020393410154
"47-221222","2022-12-22",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,636280.1244745763,607852.4401355932,668506.4283841808,0.0016744917946923635,0.0014038193603243575,0.0019451642290603695,379594.60692145047,0.0010021487534266134
"47-221223","2022-12-23",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,418295.1240258064,398369.4097204301,437221.239948387,0.001211730729702779,0.0011234188652594964,0.0013000425941460615,412600.35917610506,0.0012820105217005542
"47-221228","2022-12-28",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,341532.580702509,303259.6820645161,380900.72143369174,0.0007994212690765756,0.0006680470628110757,0.0009307954753420755,464093.6222011947,0.0012346383115252825
"47-221229","2022-12-29",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,477973.3727999999,453933.1223703704,501270.32248888887,0.0016390065738983977,0.001488200171046989,0.0017898129767498065,412600.35917610506,0.0009547765432513419
"47-221230","2022-12-30",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,496012.36977777764,473920.4689686609,518108.7917948717,0.0008531776309746708,0.0007966533029106841,0.0009097019590386576,374102.1845915392,0.0006945072112320653
"47-230103","2023-01-03",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,149655.96136296296,137336.28823703702,161134.75279012346,0.00033112228102187476,0.00029503516266153574,0.0003672093993822138,411079.3431564239,0.0006658886979048409
"47-230104","2023-01-04",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,302800.6002721088,283802.6293333333,321801.425632653,0.0004309227336449492,0.00034921975513503665,0.0005126257121548617,417092.3421490165,0.0006278264753446691
"47-230105","2023-01-05",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,452464.0563971631,423205.788255319,474676.47035460983,0.0007135657290949024,0.0005797352926728852,0.0008473961655169195,322173.84975395486,0.0005449961076765849
"47-230110","2023-01-10",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,738731.5053968254,705774.5796825397,771673.596063492,0.0007389909632941555,0.0006905525837460394,0.0007874293428422716,334257.89904817316,0.0006476855175596537
"47-230111","2023-01-11",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,211256.89259259263,193833.58074074076,228730.04281481483,0.0004904998602899033,0.00041184065708225456,0.0005691590634975519,335201.21208878333,0.0006476855175596537
"47-230113","2023-01-13",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,247509.04047524752,230389.66114851486,264630.7615049505,0.0007787400607669731,0.0006122368658310299,0.0009452432557029164,254798.82415392654,0.0004927018785976556
"47-230118","2023-01-18",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,305630.5393939394,266299.0743030304,345064.77006060607,0.0002486148122089082,0.00021193904608597932,0.000285290578331837,171111.09215328004,0.0003184099935788868
"47-230119","2023-01-19",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,5,54567.343392,45006.170272,63749.586741333325,0.0002161153082378489,0.0001575424881528165,0.0002746881283228813,202568.97442039565,0.00019962662775130455
"47-230120","2023-01-20",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,36115.52244067797,26123.445586440677,46313.420528813556,0.00012085976721105772,0.00008262128497473238,0.00015909824944738307,132110.0273277486,0.00015959968400588585
"47-230123","2023-01-23",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,358453.79772839503,331281.0496790124,385629.6774320988,0.00013414976280715663,0.00010775760581747239,0.00016054191979684084,45349.7712946532,0.00013134187188990434
"47-230124","2023-01-24",1,"Petaluma, CA","Ellis Creek Water Recycling Facility",65000,6,36132.199197306385,30217.85787474746,42772.88392188552,0.00012853398097265202,0.00008009078429327052,0.00017697717765203353,36132.199197306385,0.00012853398097265202
"36-220427","2022-04-27",1,"Half Moon Bay, CA","Sewer Authority Mid-Coastside",28000,9,535715.4532434457,497480.29962546815,570195.2302022473,0.00048372386855026245,0.00043207519707738384,0.0005353725400231411,330615.5369195402,0.00031631941032638227
"36-220429","2022-04-29",1,"Half Moon Bay, CA","Sewer Authority Mid-Coastside",28000,7,330615.5369195402,290478.51999999996,366685.4288735632,0.00029256165624489197,0.0002519684146321038,0.00033315489785768013,321458.28961532563,0.00040002163943832236
"36-220502","2022-05-02",1,"Half Moon Bay, CA","Sewer Authority Mid-Coastside",28000,9,176485.88082051286,156822.43692307692,194220.71405128206,0.00031631941032638227,0.0002681092848661965,0.00036452953578656805,294192.3811470592,0.0004415572117659112
